Date,Filename,Original Size (B),Optimized To (B),Savings (%)
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb7.jpg,6450,5502,14.7
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb6.jpg,6793,5840,14
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb5.jpg,5268,4334,17.7
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb4.jpg,7468,6553,12.3
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb3.jpg,7078,6139,13.3
8/23/2014 2:16:41 AM,Content/Templates/40659/site/images/thumb2.jpg,6172,5209,15.6
8/23/2014 2:16:42 AM,Content/Templates/40659/site/images/thumb1.jpg,5821,4885,16.1
8/23/2014 2:16:42 AM,Content/Templates/40659/site/images/slide4.jpg,89024,87027,2.2
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/slide3.jpg,118702,116151,2.1
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/slide2.jpg,138225,136093,1.5
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/slide1.jpg,124206,122280,1.6
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/page2-img8.jpg,15581,14622,6.2
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/page2-img7.jpg,17977,17045,5.2
8/23/2014 2:16:43 AM,Content/Templates/40659/site/images/page2-img6.jpg,18530,17470,5.7
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page2-img5.jpg,22668,21558,4.9
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page2-img4.jpg,16004,14989,6.3
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page2-img3.jpg,18305,17293,5.5
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page2-img2.jpg,13281,12325,7.2
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page2-img1.jpg,11339,10452,7.8
8/23/2014 2:16:44 AM,Content/Templates/40659/site/images/page1-img6.jpg,23016,21950,4.6
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/page1-img5.jpg,21170,20109,5
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/page1-img4.jpg,17659,16604,6
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/page1-img3.jpg,21494,20487,4.7
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/page1-img2.jpg,13402,12506,6.7
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/page1-img1.jpg,27096,26132,3.6
8/23/2014 2:16:45 AM,Content/Templates/40659/site/images/icon4.jpg,1777,924,48
8/23/2014 2:16:46 AM,Content/Templates/40659/site/images/icon3.jpg,1692,835,50.7
8/23/2014 2:16:46 AM,Content/Templates/40659/site/images/icon2.jpg,1818,959,47.2
8/23/2014 2:16:46 AM,Content/Templates/40659/site/images/icon1.jpg,1794,938,47.7
8/23/2014 2:16:46 AM,Content/Templates/40659/site/images/gallery-img8.jpg,87568,85688,2.1
8/23/2014 2:16:46 AM,Content/Templates/40659/site/images/gallery-img7.jpg,97894,96070,1.9
8/23/2014 2:16:47 AM,Content/Templates/40659/site/images/gallery-img6.jpg,77521,75679,2.4
8/23/2014 2:16:47 AM,Content/Templates/40659/site/images/gallery-img5.jpg,34579,33279,3.8
8/23/2014 2:16:47 AM,Content/Templates/40659/site/images/gallery-img4.jpg,83507,81714,2.1
8/23/2014 2:16:47 AM,Content/Templates/40659/site/images/gallery-img3.jpg,77271,75164,2.7
8/23/2014 2:16:48 AM,Content/Templates/40659/site/images/gallery-img2.jpg,66177,64448,2.6
8/23/2014 2:16:48 AM,Content/Templates/40659/site/images/gallery-img1.jpg,50212,48754,2.9
8/23/2014 2:16:49 AM,Content/Templates/40654/site/images/slide3.jpg,147354,140420,4.7
8/23/2014 2:16:49 AM,Content/Templates/40654/site/images/slide2.jpg,135216,128542,4.9
8/23/2014 2:16:49 AM,Content/Templates/40654/site/images/slide1.jpg,127502,120845,5.2
8/23/2014 2:16:49 AM,Content/Templates/40654/site/images/page5-banner8.jpg,4223,3351,20.6
8/23/2014 2:16:50 AM,Content/Templates/40654/site/images/page5-banner7.jpg,5420,4554,16
8/23/2014 2:16:50 AM,Content/Templates/40654/site/images/page5-banner6.jpg,4879,4033,17.3
8/23/2014 2:16:50 AM,Content/Templates/40654/site/images/page5-banner5.jpg,4649,3782,18.6
8/23/2014 2:16:50 AM,Content/Templates/40654/site/images/page5-banner4.jpg,5411,4555,15.8
8/23/2014 2:16:50 AM,Content/Templates/40654/site/images/page5-banner3.jpg,4675,3867,17.3
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page5-banner2.jpg,5676,4822,15
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page5-banner1.jpg,6305,5432,13.8
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page4-img5.jpg,11278,10332,8.4
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page4-img4.jpg,12953,11924,7.9
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page4-img3.jpg,12467,11461,8.1
8/23/2014 2:16:51 AM,Content/Templates/40654/site/images/page4-img2.jpg,12349,11371,7.9
8/23/2014 2:16:52 AM,Content/Templates/40654/site/images/page4-img1.jpg,13471,12459,7.5
8/23/2014 2:16:52 AM,Content/Templates/40654/site/images/page3-img8.jpg,26779,25611,4.4
8/23/2014 2:16:52 AM,Content/Templates/40654/site/images/page3-img7.jpg,24581,23375,4.9
8/23/2014 2:16:53 AM,Content/Templates/40654/site/images/page3-img6.jpg,32825,31558,3.9
8/23/2014 2:16:53 AM,Content/Templates/40654/site/images/page3-img5.jpg,26121,24873,4.8
8/23/2014 2:16:53 AM,Content/Templates/40654/site/images/page3-img4.jpg,34681,33507,3.4
8/23/2014 2:16:53 AM,Content/Templates/40654/site/images/page3-img3.jpg,28886,27673,4.2
8/23/2014 2:16:54 AM,Content/Templates/40654/site/images/page3-img2.jpg,26896,25822,4
8/23/2014 2:16:54 AM,Content/Templates/40654/site/images/page3-img1.jpg,25768,24490,5
8/23/2014 2:16:54 AM,Content/Templates/40654/site/images/page2-img2.jpg,12037,11040,8.3
8/23/2014 2:16:55 AM,Content/Templates/40654/site/images/page2-img1.jpg,13357,12258,8.2
8/23/2014 2:16:55 AM,Content/Templates/40654/site/images/header-light.jpg,206755,203788,1.4
8/23/2014 2:16:56 AM,Content/Templates/40653/site/images/slide-5.jpg,239561,228358,4.7
8/23/2014 2:16:56 AM,Content/Templates/40653/site/images/slide-4.jpg,146350,139296,4.8
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/slide-3.jpg,220100,209716,4.7
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/slide-2.jpg,192060,183480,4.5
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/slide-1.jpg,173324,164373,5.2
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/page4-img7.jpg,24563,22980,6.4
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/page4-img6.jpg,22317,20736,7.1
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/page4-img5.jpg,27509,25990,5.5
8/23/2014 2:16:57 AM,Content/Templates/40653/site/images/page4-img4.jpg,10140,9325,8
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page4-img3.jpg,30838,28958,6.1
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page4-img2.jpg,19856,18611,6.3
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page4-img1.jpg,32445,30278,6.7
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page3-img4.jpg,28177,26309,6.6
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page3-img3.jpg,22871,21428,6.3
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page3-img2.jpg,23733,21976,7.4
8/23/2014 2:16:58 AM,Content/Templates/40653/site/images/page3-img1.jpg,31453,29615,5.8
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img9.jpg,22515,20870,7.3
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img8.jpg,23785,22398,5.8
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img7.jpg,23632,22026,6.8
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img6.jpg,33461,31292,6.5
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img5.jpg,19514,18221,6.6
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img4.jpg,22843,21537,5.7
8/23/2014 2:16:59 AM,Content/Templates/40653/site/images/page2-img3.jpg,15600,14704,5.7
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page2-img2.jpg,19866,18464,7.1
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page2-img10.jpg,20796,19474,6.4
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page2-img1.jpg,21611,20297,6.1
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page1-img4.jpg,18425,17091,7.2
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page1-img3.jpg,25306,23628,6.6
8/23/2014 2:17:00 AM,Content/Templates/40653/site/images/page1-img2.jpg,18296,17071,6.7
8/23/2014 2:17:01 AM,Content/Templates/40653/site/images/page1-img1.jpg,23815,22260,6.5
8/23/2014 2:17:01 AM,Content/Templates/40652/site/images/slide-3.jpg,230538,223872,2.9
8/23/2014 2:17:01 AM,Content/Templates/40652/site/images/slide-2.jpg,126635,121319,4.2
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/slide-1.jpg,177068,170912,3.5
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page5-img3.jpg,11798,10757,8.8
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page5-img2.jpg,20144,18937,6
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page5-img1.jpg,12184,11040,9.4
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page4-img8.jpg,27639,25845,6.5
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page4-img7.jpg,30346,28380,6.5
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page4-img6.jpg,21868,20325,7.1
8/23/2014 2:17:02 AM,Content/Templates/40652/site/images/page4-img5.jpg,17828,16487,7.5
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page4-img4.jpg,24633,23105,6.2
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page4-img3.jpg,20237,18758,7.3
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page4-img2.jpg,13779,12763,7.4
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page4-img1.jpg,18194,17009,6.5
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page2-img9.jpg,7749,6867,11.4
8/23/2014 2:17:03 AM,Content/Templates/40652/site/images/page2-img8.jpg,7299,6446,11.7
8/23/2014 2:17:04 AM,Content/Templates/40652/site/images/page2-img7.jpg,8077,7119,11.9
8/23/2014 2:17:04 AM,Content/Templates/40652/site/images/page2-img6.jpg,7730,6841,11.5
8/23/2014 2:17:04 AM,Content/Templates/40652/site/images/page2-img5.jpg,38230,35865,6.2
8/23/2014 2:17:04 AM,Content/Templates/40652/site/images/page2-img4.jpg,27964,26097,6.7
8/23/2014 2:17:04 AM,Content/Templates/40652/site/images/page2-img3.jpg,34615,32607,5.8
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page2-img2.jpg,29487,28162,4.5
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page2-img1.jpg,42451,40732,4
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page1-img6.jpg,9319,8359,10.3
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page1-img5.jpg,7446,6567,11.8
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page1-img4.jpg,23127,21701,6.2
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page1-img3.jpg,16662,15501,7
8/23/2014 2:17:05 AM,Content/Templates/40652/site/images/page1-img2.jpg,24445,22796,6.7
8/23/2014 2:17:06 AM,Content/Templates/40652/site/images/page1-img1.jpg,19404,18124,6.6
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/slide-3.jpg,167630,160056,4.5
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/slide-2.jpg,200176,191607,4.3
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/slide-1.jpg,179086,170766,4.6
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/page5-img6.jpg,14936,14061,5.9
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/page5-img5.jpg,13735,12688,7.6
8/23/2014 2:17:07 AM,Content/Templates/40647/site/images/page5-img4.jpg,21395,19975,6.6
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page5-img3.jpg,24379,22915,6
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page5-img2.jpg,21889,20480,6.4
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page5-img1.jpg,15844,14710,7.2
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page4-img9.jpg,22672,21159,6.7
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page4-img11.jpg,14406,13300,7.7
8/23/2014 2:17:08 AM,Content/Templates/40647/site/images/page4-img10.jpg,17056,15716,7.9
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img7.jpg,10270,9289,9.6
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img6.jpg,8779,7872,10.3
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img5.jpg,8804,7920,10
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img4.jpg,11053,10009,9.4
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img3.jpg,17809,16704,6.2
8/23/2014 2:17:09 AM,Content/Templates/40647/site/images/page3-img2.jpg,17878,16779,6.1
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page3-img1.jpg,13279,12168,8.4
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page2-img1.jpg,17147,16101,6.1
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page1-img4.jpg,16932,15649,7.6
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page1-img3.jpg,15410,14411,6.5
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page1-img2.jpg,12956,11889,8.2
8/23/2014 2:17:10 AM,Content/Templates/40647/site/images/page1-img1.jpg,24577,22693,7.7
8/23/2014 2:17:11 AM,Content/Templates/40647/site/images/main-img1.jpg,47146,44342,5.9
8/23/2014 2:17:11 AM,Content/Templates/40647/site/images/banner-1.jpg,50818,48172,5.2
8/23/2014 2:17:11 AM,Content/Templates/40601/site/images/work8.jpg,62414,59970,3.9
8/23/2014 2:17:11 AM,Content/Templates/40601/site/images/work7.jpg,78495,75270,4.1
8/23/2014 2:17:11 AM,Content/Templates/40601/site/images/work6.jpg,52562,50298,4.3
8/23/2014 2:17:12 AM,Content/Templates/40601/site/images/work5.jpg,76161,72969,4.2
8/23/2014 2:17:12 AM,Content/Templates/40601/site/images/work4.jpg,78419,74956,4.4
8/23/2014 2:17:12 AM,Content/Templates/40601/site/images/work3.jpg,82839,79171,4.4
8/23/2014 2:17:12 AM,Content/Templates/40601/site/images/work2.jpg,64061,61158,4.5
8/23/2014 2:17:13 AM,Content/Templates/40601/site/images/work1.jpg,75593,72401,4.2
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/slide4.jpg,366955,348303,5.1
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/slide3.jpg,245034,231992,5.3
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/slide2.jpg,346353,331902,4.2
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/slide1.jpg,154623,142824,7.6
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/pag4.jpg,47979,46364,3.4
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/pag3.jpg,31458,30467,3.2
8/23/2014 2:17:14 AM,Content/Templates/40601/site/images/pag2.jpg,42682,41365,3.1
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/pag1.jpg,28420,27362,3.7
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/logo.jpg,18078,17528,3
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/client8.jpg,4994,4994,-1.3
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/client7.jpg,8204,7984,2.7
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/client6.jpg,6376,6284,1.4
8/23/2014 2:17:15 AM,Content/Templates/40601/site/images/client5.jpg,6185,6131,0.9
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/client4.jpg,7807,7619,2.4
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/client3.jpg,5941,5855,1.4
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/client2.jpg,11197,10705,4.4
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/client1.jpg,9472,9296,1.9
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/body_bg.jpg,346,346,-61.8
8/23/2014 2:17:16 AM,Content/Templates/40601/site/images/blog3.jpg,36583,35312,3.5
8/23/2014 2:17:17 AM,Content/Templates/40601/site/images/blog2.jpg,39323,37800,3.9
8/23/2014 2:17:17 AM,Content/Templates/40601/site/images/blog1.jpg,31563,30498,3.4
8/23/2014 2:17:17 AM,Content/Templates/40591/site/images/page5-img1.jpg,28779,27011,6.1
8/23/2014 2:17:17 AM,Content/Templates/40591/site/images/page4-img4.jpg,17396,16277,6.4
8/23/2014 2:17:17 AM,Content/Templates/40591/site/images/page4-img3.jpg,18314,17135,6.4
8/23/2014 2:17:17 AM,Content/Templates/40591/site/images/page4-img2.jpg,21454,20156,6.1
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page4-img1.jpg,18179,17077,6.1
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page3-img3.jpg,22252,20865,6.2
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page3-img2.jpg,14911,13937,6.5
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page3-img1.jpg,19705,18446,6.4
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page2-img2.jpg,16989,15885,6.5
8/23/2014 2:17:18 AM,Content/Templates/40591/site/images/page2-img1.jpg,16155,15197,5.9
8/23/2014 2:17:19 AM,Content/Templates/40591/site/images/body.jpg,37601,37601,-1.8
8/23/2014 2:17:19 AM,Content/Templates/40591/site/images/body-glow.jpg,68584,68584,-1.1
8/23/2014 2:17:19 AM,Content/Templates/40548/site/images/thumb6.jpg,5879,4924,16.2
8/23/2014 2:17:19 AM,Content/Templates/40548/site/images/thumb5.jpg,5832,4870,16.5
8/23/2014 2:17:19 AM,Content/Templates/40548/site/images/thumb4.jpg,6221,5236,15.8
8/23/2014 2:17:20 AM,Content/Templates/40548/site/images/thumb3.jpg,5366,4400,18
8/23/2014 2:17:20 AM,Content/Templates/40548/site/images/thumb2.jpg,5747,4821,16.1
8/23/2014 2:17:20 AM,Content/Templates/40548/site/images/thumb1.jpg,7186,6247,13.1
8/23/2014 2:17:20 AM,Content/Templates/40548/site/images/slide5.jpg,76062,73794,3
8/23/2014 2:17:21 AM,Content/Templates/40548/site/images/slide4.jpg,143821,140289,2.5
8/23/2014 2:17:21 AM,Content/Templates/40548/site/images/slide3.jpg,111333,108996,2.1
8/23/2014 2:17:21 AM,Content/Templates/40548/site/images/slide2.jpg,93489,91307,2.3
8/23/2014 2:17:21 AM,Content/Templates/40548/site/images/slide1.jpg,99951,97494,2.5
8/23/2014 2:17:21 AM,Content/Templates/40548/site/images/page6-img7.jpg,20170,18973,5.9
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img6.jpg,7111,6130,13.8
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img5.jpg,10216,9178,10.2
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img4.jpg,12336,11296,8.4
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img3.jpg,16659,15487,7
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img2.jpg,17604,16429,6.7
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page6-img1.jpg,12714,11640,8.4
8/23/2014 2:17:22 AM,Content/Templates/40548/site/images/page5-img8.jpg,22368,21090,5.7
8/23/2014 2:17:23 AM,Content/Templates/40548/site/images/page5-img7.jpg,47570,46034,3.2
8/23/2014 2:17:23 AM,Content/Templates/40548/site/images/page5-img6.jpg,16838,15739,6.5
8/23/2014 2:17:23 AM,Content/Templates/40548/site/images/page5-img5.jpg,15239,14065,7.7
8/23/2014 2:17:23 AM,Content/Templates/40548/site/images/page5-img4.jpg,18433,17315,6.1
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page5-img3.jpg,24608,23329,5.2
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page5-img2.jpg,31604,30310,4.1
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page5-img1.jpg,19625,18433,6.1
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page4-img8.jpg,21981,20771,5.5
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page4-img7.jpg,19356,18168,6.1
8/23/2014 2:17:24 AM,Content/Templates/40548/site/images/page4-img6.jpg,27792,26541,4.5
8/23/2014 2:17:25 AM,Content/Templates/40548/site/images/page4-img5.jpg,24389,23052,5.5
8/23/2014 2:17:25 AM,Content/Templates/40548/site/images/page4-img4.jpg,23004,21893,4.8
8/23/2014 2:17:25 AM,Content/Templates/40548/site/images/page4-img3.jpg,18056,16892,6.4
8/23/2014 2:17:25 AM,Content/Templates/40548/site/images/page4-img2.jpg,24094,22767,5.5
8/23/2014 2:17:25 AM,Content/Templates/40548/site/images/page4-img1.jpg,22582,21266,5.8
8/23/2014 2:17:26 AM,Content/Templates/40548/site/images/page3-img2.jpg,36906,35361,4.2
8/23/2014 2:17:26 AM,Content/Templates/40548/site/images/page3-img1.jpg,48512,46876,3.4
8/23/2014 2:17:26 AM,Content/Templates/40548/site/images/page2-img9.jpg,6503,5512,15.2
8/23/2014 2:17:27 AM,Content/Templates/40548/site/images/page2-img8.jpg,6197,5188,16.3
8/23/2014 2:17:28 AM,Content/Templates/40548/site/images/page2-img7.jpg,6470,5512,14.8
8/23/2014 2:17:28 AM,Content/Templates/40548/site/images/page2-img6.jpg,39514,38016,3.8
8/23/2014 2:17:28 AM,Content/Templates/40548/site/images/page2-img5.jpg,46555,44897,3.6
8/23/2014 2:17:29 AM,Content/Templates/40548/site/images/page2-img4.jpg,74471,72572,2.5
8/23/2014 2:17:29 AM,Content/Templates/40548/site/images/page2-img3.jpg,55431,53653,3.2
8/23/2014 2:17:29 AM,Content/Templates/40548/site/images/page2-img2.jpg,59544,58074,2.5
8/23/2014 2:17:29 AM,Content/Templates/40548/site/images/page2-img12.jpg,5278,4302,18.5
8/23/2014 2:17:30 AM,Content/Templates/40548/site/images/page2-img11.jpg,5845,4903,16.1
8/23/2014 2:17:30 AM,Content/Templates/40548/site/images/page2-img10.jpg,6887,5930,13.9
8/23/2014 2:17:30 AM,Content/Templates/40548/site/images/page2-img1.jpg,62503,61007,2.4
8/23/2014 2:17:31 AM,Content/Templates/40548/site/images/page1-img8.jpg,3816,2860,25.1
8/23/2014 2:17:31 AM,Content/Templates/40548/site/images/page1-img7.jpg,4175,3236,22.5
8/23/2014 2:17:31 AM,Content/Templates/40548/site/images/page1-img6.jpg,3665,2715,25.9
8/23/2014 2:17:31 AM,Content/Templates/40548/site/images/page1-img5.jpg,17198,15996,7
8/23/2014 2:17:32 AM,Content/Templates/40548/site/images/page1-img4.jpg,18690,17636,5.6
8/23/2014 2:17:32 AM,Content/Templates/40548/site/images/page1-img3.jpg,15608,14584,6.6
8/23/2014 2:17:32 AM,Content/Templates/40548/site/images/page1-img2.jpg,17708,16600,6.3
8/23/2014 2:17:32 AM,Content/Templates/40548/site/images/page1-img1.jpg,17291,16189,6.4
8/23/2014 2:17:33 AM,Content/Templates/40505/site/images/slide-4.jpg,169600,160205,5.5
8/23/2014 2:17:33 AM,Content/Templates/40505/site/images/slide-3.jpg,158571,148799,6.2
8/23/2014 2:17:34 AM,Content/Templates/40505/site/images/slide-2.jpg,177496,167132,5.8
8/23/2014 2:17:34 AM,Content/Templates/40505/site/images/slide-1.jpg,161816,154014,4.8
8/23/2014 2:17:34 AM,Content/Templates/40505/site/images/page4-img8.jpg,23757,22342,6
8/23/2014 2:17:34 AM,Content/Templates/40505/site/images/page4-img7.jpg,28462,26666,6.3
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img6.jpg,19906,18464,7.2
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img5.jpg,22314,20706,7.2
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img4.jpg,23515,21705,7.7
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img3.jpg,17726,16350,7.8
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img2.jpg,28950,26976,6.8
8/23/2014 2:17:35 AM,Content/Templates/40505/site/images/page4-img1.jpg,24096,22568,6.3
8/23/2014 2:17:36 AM,Content/Templates/40505/site/images/page2-img5.jpg,5994,5049,15.8
8/23/2014 2:17:36 AM,Content/Templates/40505/site/images/page2-img4.jpg,6595,5650,14.3
8/23/2014 2:17:36 AM,Content/Templates/40505/site/images/page2-img3.jpg,9320,8236,11.6
8/23/2014 2:17:36 AM,Content/Templates/40505/site/images/page2-img2.jpg,7006,6024,14
8/23/2014 2:17:36 AM,Content/Templates/40505/site/images/page2-img1.jpg,7153,6203,13.3
8/23/2014 2:17:37 AM,Content/Templates/40461/site/images/slide-4.jpg,179559,174597,2.8
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/slide-3.jpg,342887,329536,3.9
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/slide-2.jpg,324361,313302,3.4
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/slide-1.jpg,316866,302957,4.4
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/page6-img3.jpg,12834,11873,7.5
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/page6-img2.jpg,18105,16781,7.3
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/page6-img1.jpg,14532,13503,7.1
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/page5-img2.jpg,18235,17047,6.5
8/23/2014 2:17:38 AM,Content/Templates/40461/site/images/page5-img1.jpg,16370,15440,5.7
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img8.jpg,34178,32720,4.3
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img7.jpg,35809,34265,4.3
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img6.jpg,39388,37807,4
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img5.jpg,34533,32912,4.7
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img4.jpg,44127,41986,4.9
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img3.jpg,32634,31087,4.7
8/23/2014 2:17:39 AM,Content/Templates/40461/site/images/page3-img2.jpg,26701,25475,4.6
8/23/2014 2:17:40 AM,Content/Templates/40461/site/images/page3-img1.jpg,22803,21649,5.1
8/23/2014 2:17:40 AM,Content/Templates/40461/site/images/page2-img5.jpg,11561,10633,8
8/23/2014 2:17:40 AM,Content/Templates/40461/site/images/page2-img4.jpg,9745,8875,8.9
8/23/2014 2:17:40 AM,Content/Templates/40461/site/images/page2-img3.jpg,11305,10303,8.9
